Agency,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,"Primary UZA
 Population",Agency VOMS,Mode,TOS,Mode VOMS,Ratios:,Fare Revenues per Unlinked Passenger Trip ,Fare Revenues per Unlinked Passenger Trip Questionable,Fare Revenues per Total Operating Expense (Recovery Ratio),Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable,"Cost per
 Hour",Cost per Hour Questionable,Passengers per Hour,Passengers per Hour Questionable,Cost per Passenger,Cost per Passenger Questionable,Cost per Passenger Mile,Cost per Passenger Mile Questionable,Source Data:,Fare Revenues Earned,Fare Revenues Earned Questionable,Total Operating Expenses,Total Operating Expenses Questionable,Unlinked Passenger Trips,Unlinked Passenger Trips Questionable,Vehicle Revenue Hours,Vehicle Revenue Hours Questionable,Passenger Miles,Passenger Miles Questionable,Vehicle Revenue Miles,Vehicle Revenue Miles Questionable,Any data questionable?,,,,1,,
Municipality of Manati,Manati,PR,4145,40145,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"2,148,346 ",5,DR,DO,2,,$0.00 ,,0.00 ,,$58.07 ,,1.9 ,,$31.35 ,,$0.00 ,,,$0 ,,"$74,212 ",,"2,367 ",,"1,278 ",,0 ,,"8,929 ",,No,,,,,,
"Town of Miami , dba: Cobre Valley Community Transit",Miami,AZ,9R01-013,9R01-91069,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,2,,$2.10 ,,0.09 ,,$33.74 ,,1.5 ,,$23.24 ,,$0.00 ,,,"$7,799 ",,"$86,237 ",,"3,710 ",,"2,556 ",,0 ,,"13,936 ",,No,,,,,,
"City of Manteca, dba: Manteca Transit",Manteca,CA,9217,90217,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"83,578 ",5,DR,PT,2,,$1.93 ,,0.05 ,,$108.13 ,,2.9 ,,$37.74 ,,$0.00 ,,,"$23,090 ",,"$451,642 ",,"11,966 ",,"4,177 ",,0 ,,"43,312 ",,No,,,,,,
Gulkana Village Council,Gakona,AK,0T08,00085,Tribe,Reduced Reporter,0 ,5,DR,DO,2,,$4.81 ,,0.10 ,,$39.06 ,,0.8 ,,$46.30 ,,$0.00 ,,,$130 ,,"$1,250 ",,27 ,,32 ,,0 ,,"1,262 ",,No,,,,,,
Confederated Tribes and Bands of The Yakama Nation,Toppenish,WA,0T03,00111,Tribe,Reduced Reporter,0 ,5,DR,DO,2,,$0.00 ,,0.00 ,,$40.38 ,,4.9 ,,$8.29 ,,$0.00 ,,,$0 ,,"$5,250 ",,633 ,,130 ,,0 ,,"3,001 ",,No,,,,,,
Gloversville City Hall,Gloversville,NY,2R02-025,2R02-20981,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,2,,$0.83 ,,0.05 ,,$72.43 ,,4.2 ,,$17.23 ,,$0.00 ,,,"$5,983 ",,"$124,218 ",,"7,211 ",,"1,715 ",,0 ,,"7,159 ",,No,,,,,,
"City of Watertown NY, dba: CitiBus",Watertown,NY,2215,20215,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"57,840 ",5,DR,PT,2,,$2.98 ,,0.20 ,,$43.64 ,,3.0 ,,$14.55 ,,$0.00 ,,,"$25,680 ",,"$125,560 ",,"8,629 ",,"2,877 ",,0 ,,"25,680 ",,No,,,,,,
"Henderson County, dba: Apple Country Public Transit",Hendersonville,NC,4229,40229,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"280,648 ",5,DR,PT,2,,$1.83 ,,0.06 ,,$138.27 ,,4.4 ,,$31.72 ,,$0.00 ,,,"$3,609 ",,"$62,496 ",,"1,970 ",,452 ,,0 ,,"7,583 ",,No,,,,,,
"City of Henderson, dba: Henderson Area Rapid Transit",Henderson,KY,5107,50107,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"229,351 ",5,DR,DO,2,,$0.61 ,,0.03 ,,$51.23 ,,2.1 ,,$24.23 ,,$0.00 ,,,"$6,723 ",,"$267,018 ",,"11,018 ",,"5,212 ",,0 ,,"53,110 ",,No,,,,,,
Red Lake Band of the Chippewa,Red Lake,MN,5T04,55234,Tribe,Reduced Reporter,0 ,5,MB,DO,2,,$1.29 ,,0.04 ,,$80.20 ,,2.8 ,,$28.78 ,,$0.00 ,,,"$5,946 ",,"$132,979 ",,"4,621 ",,"1,658 ",,0 ,,"23,081 ",,No,,,,,,
"Tri-County CAP, Inc./Carroll County Transit",Berlin,NH,1R04-011,1R04-10170,Private-Non-Profit Corporation,Rural Reporter,0 ,5,MB,DO,2,,$0.40 ,,0.00 ,,$46.87 ,,0.2 ,,$249.97 ,,$0.00 ,,,$36 ,,"$22,497 ",,90 ,,480 ,,0 ,,"8,092 ",,No,,,,,,
SMART Transit,Lewiston,ID,0R01-007,0R01-00347,Private-Non-Profit Corporation,Rural Reporter,0 ,5,MB,DO,2,,$0.00 ,,0.00 ,,$72.34 ,,25.3 ,,$2.86 ,,$0.00 ,,,$0 ,,"$407,176 ",,"142,538 ",,"5,629 ",,0 ,,"56,367 ",,No,,,,,,
Transylvania County,Brevard,NC,4R06-047,4R06-41115,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DT,PT,1,,$0.00 ,,0.00 ,,$71.29 ,,3.0 ,,$23.73 ,,$0.00 ,,,$0 ,,"$56,748 ",,"2,391 ",,796 ,,0 ,,"15,980 ",,No,,,,,,
City of Lebanon,Lebanon,OR,0R02-024,0R02-00377,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,MB,DO,1,,$0.95 ,,0.02 ,,$93.78 ,,2.3 ,,$40.08 ,,$0.00 ,,,$554 ,,"$23,444 ",,585 ,,250 ,,0 ,,"2,541 ",,No,,,,,,
Birmingham Regional Paratransit Consortium,Birmingham,AL,4R01-017,4R01-41118,Private-Non-Profit Corporation,Rural Reporter,0 ,5,MB,PT,1,,$1.64 ,,0.10 ,,$71.27 ,,4.5 ,,$16.01 ,,$0.00 ,,,"$1,555 ",,"$15,180 ",,948 ,,213 ,,0 ,,"8,382 ",,No,,,,,,
Lassen Transit Service Agency,Susanville,CA,9R02-021,9R02-91098,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,PT,1,,$1.88 ,,0.32 ,,$106.44 ,,18.1 ,,$5.87 ,,$0.00 ,,,"$37,649 ",,"$117,185 ",,"19,979 ",,"1,101 ",,0 ,,"14,116 ",,No,,,,,,
"City of Niles , dba: Niles Dial-A-Ride Transportation",Niles,MI,5038,50038,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"278,165 ",5,MB,DO,1,,$0.50 ,,0.03 ,,$75.42 ,,4.4 ,,$17.10 ,,$0.00 ,,,"$3,814 ",,"$131,088 ",,"7,666 ",,"1,738 ",,0 ,,"21,740 ",,No,,,,,,
"Town of Warwick , dba: Warwick Dial A Bus",Warwick,NY,2214,20214,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"423,566 ",5,MB,DO,1,,$1.12 ,,0.05 ,,$97.88 ,,4.1 ,,$24.01 ,,$0.00 ,,,"$10,972 ",,"$235,881 ",,"9,823 ",,"2,410 ",,0 ,,"28,606 ",,No,,,,,,
"City of Ridgecrest, dba: Ridgerunner",Ridgecrest,CA,9R02-051,9R02-91006,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,1,,$1.81 ,,0.02 ,,$273.84 ,,3.7 ,,$73.39 ,,$0.00 ,,,"$4,420 ",,"$179,362 ",,"2,444 ",,655 ,,0 ,,"13,912 ",,No,,,,,,
Lassen Transit Service Agency,Susanville,CA,9R02-021,9R02-91098,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,MB,PT,1,,$0.94 ,,0.19 ,,$60.49 ,,12.5 ,,$4.85 ,,$0.00 ,,,"$41,361 ",,"$212,629 ",,"43,849 ",,"3,515 ",,0 ,,"52,337 ",,No,,,,,,
Special Mobility Services,Portland,OR,0R03-024,0R03-00386,Private-Non-Profit Corporation,Rural Reporter,0 ,5,DR,DO,1,,$1.35 ,,0.04 ,,$64.59 ,,1.8 ,,$35.13 ,,$0.00 ,,,"$4,612 ",,"$120,400 ",,"3,427 ",,"1,864 ",,0 ,,"18,178 ",,No,,,,,,
Fond du Lac Reservation,Cloquet,MN,5T05,55246,Tribe,Reduced Reporter,0 ,5,MB,DO,1,,$1.03 ,,0.05 ,,$39.88 ,,1.8 ,,$22.44 ,,$0.00 ,,,"$5,727 ",,"$125,234 ",,"5,580 ",,"3,140 ",,0 ,,"69,151 ",,No,,,,,,
City of Maywood,Maywood,CA,,90284,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",5,MB,PT,1,,$0.00 ,,0.00 ,,$75.05 ,,34.9 ,,$2.15 ,,$0.00 ,,,$0 ,,"$211,037 ",,"98,112 ",,"2,812 ",,0 ,,"32,140 ",,No,,,,,,
"Bent County, dba: Bent County Transit",Las Animas,CO,,8R01-88229,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,1,,$0.18 ,,0.06 ,,$20.96 ,,6.5 ,,$3.22 ,,$0.00 ,,,"$2,109 ",,"$36,831 ",,"11,450 ",,"1,757 ",,0 ,,"19,673 ",,No,,,,,,
"City of Middletown, dba: Middletown Transit System",Middletown,OH,5019,50019,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"97,503 ",5,DR,DO,1,,$2.24 ,,0.07 ,,$49.21 ,,1.6 ,,$30.75 ,,$0.00 ,,,"$10,043 ",,"$137,835 ",,"4,482 ",,"2,801 ",,0 ,,"25,069 ",,No,,,,,,
"Powell Senior Citizens Ago-Go, Inc.",Powell,WY,,8R05-88219,Private-Non-Profit Corporation,Rural Reporter,0 ,4,DR,DO,4,,$0.84 ,,0.05 ,,$37.46 ,,2.4 ,,$15.65 ,,$0.00 ,,,"$7,630 ",,"$141,731 ",,"9,057 ",,"3,784 ",,0 ,,"27,390 ",,No,,,,,,
City of Guymon,Guymon,OK,6R04-012,6R04-60181,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$1.38 ,,0.15 ,,$33.97 ,,3.8 ,,$8.96 ,,$0.00 ,,,"$38,019 ",,"$246,437 ",,"27,519 ",,"7,255 ",,0 ,,"54,024 ",,No,,,,,,
Butler County Senior Service Program,David City,NE,7R04-007,7R04-70121,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$3.10 ,,0.20 ,,$43.07 ,,2.7 ,,$15.77 ,,$0.00 ,,,"$13,658 ",,"$69,561 ",,"4,410 ",,"1,615 ",,0 ,,"46,107 ",,No,,,,,,
Village of Kiryas Joel,Monroe,NY,2187,20187,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"423,566 ",4,MB,DO,4,,$1.12 ,,0.23 ,,$100.84 ,,20.5 ,,$4.93 ,,$0.00 ,,,"$164,055 ",,"$719,595 ",,"146,060 ",,"7,136 ",,0 ,,"84,923 ",,No,,,,,,
City of Merrill,Merrill,WI,5R06-026,5R06-50505,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,MB,DO,4,,$1.10 ,,0.13 ,,$74.25 ,,9.0 ,,$8.25 ,,$0.00 ,,,"$67,154 ",,"$504,817 ",,"61,158 ",,"6,799 ",,0 ,,"57,314 ",,No,,,,,,
Lower Brule Sioux Tribe,Lower Brule,SD,8T06,88176,Tribe,Reduced Reporter,0 ,4,DR,DO,4,,$0.00 ,,0.00 ,,$57.87 ,,0.8 ,,$69.45 ,,$0.00 ,,,$0 ,,"$496,372 ",,"7,147 ",,"8,578 ",,0 ,,"317,735 ",,No,,,,,,
"Hancock, City of ",Hancock,MI,5R03-034,5R03-50408,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$2.23 ,,0.16 ,,$38.26 ,,2.8 ,,$13.75 ,,$0.00 ,,,"$41,894 ",,"$258,840 ",,"18,823 ",,"6,766 ",,0 ,,"66,093 ",,No,,,,,,
Lincoln County Transportation,Panaca,NV,9R04-005,9R04-91022,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$0.62 ,,0.02 ,,$63.58 ,,1.8 ,,$35.15 ,,$0.00 ,,,"$1,974 ",,"$111,765 ",,"3,180 ",,"1,758 ",,0 ,,"37,039 ",,No,,,,,,
Gilmer County Transit System,Ellijay,GA,4R03-082,4R03-41018,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$0.60 ,,0.04 ,,$31.90 ,,1.9 ,,$16.37 ,,$0.00 ,,,"$8,043 ",,"$218,356 ",,"13,340 ",,"6,844 ",,0 ,,"109,885 ",,No,,,,,,
Powder River County,Broadus,MT,8R02-017,8R02-80167,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$3.15 ,,0.05 ,,$66.99 ,,1.1 ,,$58.27 ,,$0.00 ,,,"$9,080 ",,"$167,934 ",,"2,882 ",,"2,507 ",,0 ,,"79,136 ",,No,,,,,,
Franklin County Aging Services,Ottawa,KS,7R02-057,7R02-70225,Private-Non-Profit Corporation,Rural Reporter,0 ,4,DR,DO,4,,$0.93 ,,0.09 ,,$34.24 ,,3.4 ,,$10.19 ,,$0.00 ,,,"$12,426 ",,"$136,450 ",,"13,397 ",,"3,985 ",,0 ,,"70,324 ",,No,,,,,,
Smith6 LLC (Provide-A-Ride),Wenatchee,WA,,0R03-00406,Private-For-Profit Corporation,Rural Reporter,0 ,4,DR,DO,4,,$0.00 ,,0.00 ,,$51.37 ,,0.9 ,,$57.38 ,,$0.00 ,,,$0 ,,"$227,065 ",,"3,957 ",,"4,420 ",,0 ,,"68,580 ",,No,,,,,,
Kimball/Banner Extension Service,Kimball,NE,7R04-035,7R04-70200,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$0.97 ,,0.07 ,,$67.16 ,,4.9 ,,$13.78 ,,$0.00 ,,,"$8,984 ",,"$128,212 ",,"9,305 ",,"1,909 ",,0 ,,"28,274 ",,No,,,,,,
Sierra County Transportation Commission,Downieville,CA,9R02-052,9R02-91038,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$3.83 ,,0.10 ,,$38.67 ,,1.0 ,,$39.29 ,,$0.00 ,,,"$12,239 ",,"$125,479 ",,"3,194 ",,"3,245 ",,0 ,,"71,350 ",,No,,,,,,
County of Niagara,Lockport,NY,2R02-031,2R02-20957,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,MB,PT,4,,$2.00 ,,0.05 ,,$66.80 ,,1.7 ,,$40.39 ,,$0.00 ,,,"$26,208 ",,"$529,266 ",,"13,104 ",,"7,923 ",,0 ,,"186,682 ",,No,,,,,,
Phelps County Senior Citizen,Holdrege,NE,7R04-045,7R04-70182,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$1.12 ,,0.11 ,,$80.74 ,,8.0 ,,$10.07 ,,$0.00 ,,,"$15,003 ",,"$134,514 ",,"13,360 ",,"1,666 ",,0 ,,"32,367 ",,No,,,,,,
First Transit - Steuben,Elmira,NY,2R02-022,2R02-20946,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,MB,DO,4,,$0.93 ,,0.05 ,,$119.20 ,,6.4 ,,$18.77 ,,$0.00 ,,,"$72,456 ",,"$1,466,329 ",,"78,118 ",,"12,301 ",,0 ,,"289,157 ",,No,,,,,,
Ogallala Transit System,Ogallala,NE,7R04-034,7R04-70127,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$1.21 ,,0.20 ,,$31.90 ,,5.3 ,,$5.98 ,,$0.00 ,,,"$31,529 ",,"$155,567 ",,"26,036 ",,"4,876 ",,0 ,,"48,762 ",,No,,,,,,
Village of Milan,Milan,NM,6R03-024,6R03-60148,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$0.36 ,,0.03 ,,$61.37 ,,4.7 ,,$13.02 ,,$0.00 ,,,"$5,642 ",,"$202,645 ",,"15,560 ",,"3,302 ",,0 ,,"69,275 ",,No,,,,,,
First Transit-Olean,Hudsonville,NY,2R02-061,2R02-20975,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,MB,DO,4,,$0.40 ,,0.04 ,,$62.70 ,,6.8 ,,$9.18 ,,$0.00 ,,,"$31,201 ",,"$715,767 ",,"77,981 ",,"11,415 ",,0 ,,"183,016 ",,No,,,,,,
Osage County Council on Aging,Osage City,KS,7R02-023,7R02-70109,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$0.65 ,,0.06 ,,$25.07 ,,2.3 ,,$11.08 ,,$0.00 ,,,"$8,025 ",,"$137,852 ",,"12,442 ",,"5,498 ",,0 ,,"149,989 ",,No,,,,,,
New Castle Community Transit System,New Castle,IN,5R02-015,5R02-50358,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,MB,DO,4,,$0.39 ,,0.03 ,,$71.17 ,,5.1 ,,$13.95 ,,$0.00 ,,,"$12,313 ",,"$444,640 ",,"31,882 ",,"6,248 ",,0 ,,"48,274 ",,No,,,,,,
"City of Eureka , dba: Eureka Transit Service",Eureka,CA,9R02-068,9R02-91093,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,MB,DO,4,,$1.11 ,,0.22 ,,$70.66 ,,14.3 ,,$4.96 ,,$0.00 ,,,"$226,632 ",,"$1,014,218 ",,"204,562 ",,"14,353 ",,0 ,,"158,118 ",,No,,,,,,
Humanitarian Enterprises of Lincoln Parish,Ruston ,LA,6R02-013,6R02-60229,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$1.24 ,,0.04 ,,$76.59 ,,2.4 ,,$31.68 ,,$0.00 ,,,"$8,656 ",,"$221,104 ",,"6,980 ",,"2,887 ",,0 ,,"38,646 ",,No,,,,,,
Harper County Department on Aging,Anthony,KS,7R02-083,7R02-70228,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$1.99 ,,0.15 ,,$32.75 ,,2.4 ,,$13.51 ,,$0.00 ,,,"$16,430 ",,"$111,590 ",,"8,259 ",,"3,407 ",,0 ,,"77,611 ",,No,,,,,,
Glacier Valley Transit,Girdwood,AK,0R04-011,0R04-00345,Private-Non-Profit Corporation,Rural Reporter,0 ,4,MB,PT,4,,$0.26 ,,0.06 ,,$49.01 ,,12.0 ,,$4.08 ,,$0.00 ,,,"$23,558 ",,"$363,166 ",,"88,987 ",,"7,410 ",,0 ,,"110,461 ",,No,,,,,,
City of Beverly Hills,Beverly Hills,CA,,90255,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",4,DR,PT,4,,$0.00 ,,0.00 ,,$87.48 ,,1.6 ,,$55.65 ,,$0.00 ,,,$0 ,,"$612,861 ",,"11,012 ",,"7,006 ",,0 ,,"30,388 ",,No,,,,,,
Coastal Community Action Program,Aberdeen,WA,,0R03-00398,Private-Non-Profit Corporation,Rural Reporter,0 ,4,DR,DO,4,,$0.83 ,,0.02 ,,$55.19 ,,1.1 ,,$51.82 ,,$0.00 ,,,"$4,126 ",,"$258,947 ",,"4,997 ",,"4,692 ",,0 ,,"99,334 ",,No,,,,,,
Trinity County,Weaverville,CA,9R02-022,9R02-91035,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,MB,DO,4,,$4.42 ,,0.10 ,,$136.89 ,,3.0 ,,$45.79 ,,$0.00 ,,,"$62,093 ",,"$643,265 ",,"14,048 ",,"4,699 ",,0 ,,"150,820 ",,No,,,,,,
City of Pompano Beach,Pompano Beach,FL,,40257,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"5,502,379 ",4,MB,PT,4,,$0.00 ,,0.00 ,,$33.93 ,,10.2 ,,$3.34 ,,$0.00 ,,,$0 ,,"$273,360 ",,"81,806 ",,"8,056 ",,0 ,,"103,849 ",,No,,,,,,
City of Great Bend/Commission on Aging,Great Bend,KS,7R02-087,7R02-70123,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$1.57 ,,0.22 ,,$15.40 ,,2.2 ,,$7.02 ,,$0.00 ,,,"$35,226 ",,"$157,117 ",,"22,396 ",,"10,200 ",,0 ,,"74,605 ",,No,,,,,,
Washakie County Senior Citizens Center,Worland,WY,,8R05-88224,Private-Non-Profit Corporation,Rural Reporter,0 ,4,DR,DO,4,,$0.60 ,,0.05 ,,$25.90 ,,2.2 ,,$11.80 ,,$0.00 ,,,"$4,813 ",,"$94,493 ",,"8,008 ",,"3,649 ",,0 ,,"29,056 ",,No,,,,,,
Omaha Tribe Public Transit,Macy,NE,,77077,Tribe,Reduced Reporter,0 ,4,DR,DO,4,,$2.85 ,,0.12 ,,$30.91 ,,1.3 ,,$24.06 ,,$0.00 ,,,"$17,535 ",,"$148,165 ",,"6,158 ",,"4,794 ",,0 ,,"201,403 ",,No,,,,,,
"City of Manhattan Beach , dba: City of Manhattan Beach Dial-A-Ride",Manhattan Beach,CA,,90283,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",4,DR,DO,4,,$0.25 ,,0.01 ,,$142.77 ,,4.3 ,,$33.39 ,,$0.00 ,,,"$6,413 ",,"$866,923 ",,"25,963 ",,"6,072 ",,0 ,,"42,535 ",,No,,,,,,
Oakland Heights,Oakland,NE,7R04-006,7R04-70124,Private-Non-Profit Corporation,Rural Reporter,0 ,4,DR,DO,4,,$0.90 ,,0.04 ,,$69.48 ,,2.9 ,,$23.61 ,,$0.00 ,,,"$2,444 ",,"$63,991 ",,"2,710 ",,921 ,,0 ,,"26,532 ",,No,,,,,,
State of Connecticut - CTTransit - Nason - Torrington-Winsted,Torrington,CT,1132,10132,Private-For-Profit Corporation,Reduced Reporter,"924,859 ",4,CB,PT,4,,$4.23 ,,0.14 ,,$266.39 ,,9.1 ,,$29.29 ,,$0.00 ,,,"$63,705 ",,"$440,875 ",,"15,051 ",,"1,655 ",,0 ,,"56,924 ",,No,,,,,,
Los Angeles County Department of Public Works - South Whittier,Alhambra,CA,,90276,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",4,MB,PT,4,,$0.18 ,,0.04 ,,$64.66 ,,16.0 ,,$4.04 ,,$0.00 ,,,"$46,495 ",,"$1,044,545 ",,"258,283 ",,"16,155 ",,0 ,,"210,244 ",,No,,,,,,
Senior Information Center York,York,NE,7R04-060,7R04-70223,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$1.51 ,,0.09 ,,$47.57 ,,2.9 ,,$16.28 ,,$0.00 ,,,"$13,176 ",,"$141,987 ",,"8,720 ",,"2,985 ",,0 ,,"54,819 ",,No,,,,,,
City of Marinette,Marinette,MN,5R06-022,5R06-50478,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DT,PT,4,,$3.45 ,,0.29 ,,$37.50 ,,3.1 ,,$12.03 ,,$0.00 ,,,"$128,610 ",,"$447,818 ",,"37,236 ",,"11,943 ",,0 ,,"145,981 ",,No,,,,,,
Washington County,Plymouth,NC,4R06-064,4R06-40959,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$0.05 ,,0.00 ,,$73.69 ,,2.5 ,,$30.03 ,,$0.00 ,,,$795 ,,"$435,303 ",,"14,498 ",,"5,907 ",,0 ,,"116,630 ",,No,,,,,,
The Mashpee Wampanoag Tribe,Mashpee,MA,,10184,Tribe,Reduced Reporter,"246,695 ",4,DR,DO,4,,$0.00 ,,0.00 ,,$74.38 ,,1.3 ,,$56.89 ,,$0.00 ,,,$0 ,,"$268,897 ",,"4,727 ",,"3,615 ",,0 ,,"97,021 ",,No,,,,,,
Ottawa County Transportation,Minneapolis,KS,7R02-031,7R02-70146,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$0.60 ,,0.04 ,,$31.43 ,,1.9 ,,$16.67 ,,$0.00 ,,,"$3,664 ",,"$102,581 ",,"6,154 ",,"3,264 ",,0 ,,"50,721 ",,No,,,,,,
Turtle Mountain Band of Chippewa Indian,Belcourt,ND,8T13,88146,Tribe,Reduced Reporter,0 ,4,MB,DO,4,,$0.64 ,,0.01 ,,$35.92 ,,0.8 ,,$43.33 ,,$0.00 ,,,"$3,856 ",,"$260,441 ",,"6,010 ",,"7,250 ",,0 ,,"101,925 ",,No,,,,,,
City of Viroqua,Viroqua,WI,5R06-042,5R06-50266,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,PT,4,,$2.94 ,,0.30 ,,$27.55 ,,2.9 ,,$9.63 ,,$0.00 ,,,"$147,841 ",,"$485,200 ",,"50,363 ",,"17,614 ",,0 ,,"175,075 ",,No,,,,,,
"Star Valley Senior Citizens, Inc",Afton,WY,8R05-029,8R05-80294,Private-Non-Profit Corporation,Rural Reporter,0 ,4,DR,DO,4,,$0.86 ,,0.01 ,,$25.96 ,,0.2 ,,$143.16 ,,$0.00 ,,,$208 ,,"$34,502 ",,241 ,,"1,329 ",,0 ,,"20,219 ",,No,,,,,,
Madison County,Norwich,NY,2R02-056,2R02-20940,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,MB,PT,4,,$0.50 ,,0.02 ,,$87.68 ,,2.8 ,,$30.80 ,,$0.00 ,,,"$11,766 ",,"$721,292 ",,"23,422 ",,"8,226 ",,0 ,,"162,558 ",,No,,,,,,
Commmunity Memorial Health Center Burwell,Burwell,NE,7R04-024,7R04-70113,Private-Non-Profit Corporation,Rural Reporter,0 ,4,DR,DO,4,,$8.45 ,,0.15 ,,$22.19 ,,0.4 ,,$56.87 ,,$0.00 ,,,"$5,135 ",,"$34,575 ",,608 ,,"1,558 ",,0 ,,"24,108 ",,No,,,,,,
City of West Plains,West Plains,MO,7R03-006,7R03-70155,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$1.55 ,,0.12 ,,$49.05 ,,3.7 ,,$13.38 ,,$0.00 ,,,"$20,133 ",,"$173,491 ",,"12,971 ",,"3,537 ",,0 ,,"40,683 ",,No,,,,,,
Key Opportunities,Hillsdale,MI,,5R03-55440,Private-Non-Profit Corporation,Rural Reporter,0 ,4,DR,DO,4,,$0.07 ,,0.00 ,,$45.81 ,,1.7 ,,$27.44 ,,$0.00 ,,,$365 ,,"$140,000 ",,"5,102 ",,"3,056 ",,0 ,,"72,210 ",,No,,,,,,
"Lander Senior Citizens Center, Inc.",Lander,WY,8R05-040,8R05-80223,Private-Non-Profit Corporation,Rural Reporter,0 ,4,DR,DO,4,,$0.72 ,,0.06 ,,$32.05 ,,2.7 ,,$11.91 ,,$0.00 ,,,"$11,907 ",,"$198,308 ",,"16,653 ",,"6,188 ",,0 ,,"54,833 ",,No,,,,,,
Belding-Dial-A-Ride,Belding,MI,5R03-011,5R03-50398,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$1.73 ,,0.18 ,,$42.29 ,,4.5 ,,$9.46 ,,$0.00 ,,,"$42,628 ",,"$233,071 ",,"24,644 ",,"5,511 ",,0 ,,"64,424 ",,No,,,,,,
City of Seymour,Seymour,IN,5R02-018,5R02-50501,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,4,DR,DO,4,,$1.32 ,,0.14 ,,$34.75 ,,3.6 ,,$9.57 ,,$0.00 ,,,"$51,242 ",,"$372,772 ",,"38,968 ",,"10,728 ",,0 ,,"115,659 ",,No,,,,,,
