Name,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,"Primary UZA
 Population",Agency VOMS,Mode,TOS,Mode VOMS,Ratios:,Fare Revenues per Unlinked Passenger Trip ,Fare Revenues per Unlinked Passenger Trip Questionable,Fare Revenues per Total Operating Expense (Recovery Ratio),Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable,"Cost per
 Hour",Cost per Hour Questionable,Passengers per Hour,Passengers per Hour Questionable,Cost per Passenger,Cost per Passenger Questionable,Cost per Passenger Mile,Cost per Passenger Mile Questionable,Source Data:,Fare Revenues Earned,Fare Revenues Earned Questionable,Total Operating Expenses,Total Operating Expenses Questionable,Unlinked Passenger Trips,Unlinked Passenger Trips Questionable,Vehicle Revenue Hours,Vehicle Revenue Hours Questionable,Passenger Miles,Passenger Miles Questionable,Vehicle Revenue Miles,Vehicle Revenue Miles Questionable,Any data questionable?,,,,1,,
Clay County,Hayesville,NC,4R06-059,4R06-41160,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,10,MB,DO,1,,$9.09 ,,0.05 ,,$44.51 ,,0.3 ,,$166.65 ,,$0.00 ,,,$391 ,,"$7,166 ",,43 ,,161 ,,0 ,,"2,027 ",,No,,,,,,
Bettendorf Transit System,Bettendorf,IA,7007,70007,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"280,051 ",10,DR,PT,1,,$1.46 ,,0.09 ,,$44.95 ,,2.9 ,,$15.47 ,,$0.00 ,,,"$15,189 ",,"$161,429 ",,"10,432 ",,"3,591 ",,0 ,,"49,955 ",,No,,,,,,
VRT-NoVA Loudoun Region,Charlottesville,VA,3R06-045,3R06-30120,Private-Non-Profit Corporation,Rural Reporter,0 ,10,MB,DO,1,,$0.82 ,,0.04 ,,$101.73 ,,5.6 ,,$18.20 ,,$0.00 ,,,"$14,078 ",,"$313,740 ",,"17,240 ",,"3,084 ",,0 ,,"77,915 ",,No,,,,,,
Accomack-Northhampton Transportation District Comm,Parksley,VA,3R06-011,3R06-30114,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,10,DR,DO,1,,$0.99 ,,0.06 ,,$38.06 ,,2.4 ,,$15.95 ,,$0.00 ,,,"$5,689 ",,"$91,492 ",,"5,735 ",,"2,404 ",,0 ,,"51,577 ",,No,,,,,,
Wichita Falls Transit System,Wichita Falls,TX,6035,60035,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"99,437 ",9,MB,DO,9,,$0.56 ,,0.11 ,,$70.04 ,,13.3 ,,$5.27 ,,$0.00 ,,,"$275,180 ",,"$2,576,796 ",,"488,810 ",,"36,791 ",,0 ,,"577,654 ",,No,,,,,,
City of Dixon ,Dixon,CA,9R02-006,9R02-91041,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,9,,$1.72 ,,0.15 ,,$82.71 ,,7.3 ,,$11.29 ,,$0.00 ,,,"$107,734 ",,"$706,253 ",,"62,531 ",,"8,539 ",,0 ,,"102,626 ",,No,,,,,,
San Carlos Apache Tribe,Peridot,AZ,9T07,99286,Tribe,Reduced Reporter,0 ,9,MB,DO,9,,$0.53 ,,0.03 ,,$62.19 ,,4.0 ,,$15.59 ,,$0.00 ,,,"$38,460 ",,"$1,132,129 ",,"72,637 ",,"18,204 ",,0 ,,"374,145 ",,No,,,,,,
Huerfano/Las Animas Council of Governments,Trinidad,CO,8R01-017,8R01-80227,"MPO, COG or Other Planning Agency",Rural Reporter,0 ,9,DR,DO,9,,$0.37 ,,0.02 ,,$63.42 ,,3.1 ,,$20.72 ,,$0.00 ,,,"$10,325 ",,"$584,608 ",,"28,212 ",,"9,218 ",,0 ,,"142,875 ",,No,,,,,,
Jackson County Council on Aging,Scottsboro,AL,4R01-016,4R01-41180,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,9,,$1.13 ,,0.08 ,,$35.09 ,,2.5 ,,$13.92 ,,$0.00 ,,,"$29,001 ",,"$358,568 ",,"25,765 ",,"10,218 ",,0 ,,"141,098 ",,No,,,,,,
"Beaufort County Developmental Center, Inc.",Washington,NC,4R06-003,4R06-41034,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,9,,$0.85 ,,0.04 ,,$46.78 ,,2.2 ,,$21.62 ,,$0.00 ,,,"$24,208 ",,"$618,321 ",,"28,595 ",,"13,217 ",,0 ,,"300,107 ",,No,,,,,,
Richmond Interagency Transportation Inc.,Rockingham,NC,4R06-040,4R06-41124,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,9,,$0.82 ,,0.07 ,,$25.49 ,,2.1 ,,$11.92 ,,$0.00 ,,,"$32,135 ",,"$466,174 ",,"39,094 ",,"18,287 ",,0 ,,"341,455 ",,No,,,,,,
Franklin County Public Transportation,Brookville,IN,5R02-005,5R02-50483,Private-Non-Profit Corporation,Rural Reporter,0 ,9,DR,DO,9,,$0.94 ,,0.06 ,,$40.60 ,,2.6 ,,$15.77 ,,$0.00 ,,,"$27,132 ",,"$457,480 ",,"29,005 ",,"11,268 ",,0 ,,"287,696 ",,No,,,,,,
Greenville Transit System,Greenville,OH,5R05-053,5R05-50415,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,9,,$1.48 ,,0.11 ,,$50.10 ,,3.7 ,,$13.67 ,,$0.00 ,,,"$76,082 ",,"$701,465 ",,"51,322 ",,"14,001 ",,0 ,,"136,364 ",,No,,,,,,
Catoosa County,Ringgold,GA,4R03-091,4R03-41086,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,9,,$0.00 ,,0.00 ,,$39.71 ,,1.6 ,,$25.04 ,,$0.00 ,,,$0 ,,"$521,518 ",,"20,827 ",,"13,133 ",,0 ,,"155,081 ",,No,,,,,,
Murray County Transportation System,Chatsworth,GA,4R03-085,4R03-41040,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,9,,$0.84 ,,0.06 ,,$26.23 ,,2.0 ,,$13.01 ,,$0.00 ,,,"$17,651 ",,"$272,428 ",,"20,947 ",,"10,388 ",,0 ,,"159,814 ",,No,,,,,,
City of Portage,Portage,WI,5R06-032,5R06-50470,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DT,PT,9,,$4.10 ,,0.38 ,,$26.72 ,,2.5 ,,$10.89 ,,$0.00 ,,,"$470,243 ",,"$1,248,048 ",,"114,625 ",,"46,705 ",,0 ,,"423,534 ",,No,,,,,,
City of Monrovia,Monrovia,CA,,90285,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",9,DR,PT,9,,$0.72 ,,0.04 ,,$61.10 ,,3.0 ,,$20.18 ,,$0.00 ,,,"$30,055 ",,"$841,869 ",,"41,718 ",,"13,779 ",,0 ,,"110,228 ",,No,,,,,,
Mecosta Osceola Transit Authority,Big Rapids,MI,5R03-051,5R03-50416,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,9,DR,DO,9,,$4.82 ,,0.31 ,,$62.59 ,,4.0 ,,$15.55 ,,$0.00 ,,,"$257,135 ",,"$829,837 ",,"53,361 ",,"13,258 ",,0 ,,"313,094 ",,No,,,,,,
Town of Avon,Avon,CO,,8R01-88228,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,MB,DO,9,,$0.00 ,,0.00 ,,$72.06 ,,28.3 ,,$2.54 ,,$0.00 ,,,$0 ,,"$1,044,800 ",,"410,990 ",,"14,499 ",,0 ,,"206,181 ",,No,,,,,,
Yancey County Transportation Authority,Burnsville,NC,4R06-049,4R06-41143,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,9,,$0.68 ,,0.04 ,,$37.92 ,,2.2 ,,$17.12 ,,$0.00 ,,,"$17,614 ",,"$442,948 ",,"25,875 ",,"11,681 ",,0 ,,"227,354 ",,No,,,,,,
Madison County Commission,Huntsville,AL,4R01-022,4R01-40963,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,9,,$3.43 ,,0.17 ,,$65.24 ,,3.3 ,,$19.80 ,,$0.00 ,,,"$57,823 ",,"$333,966 ",,"16,865 ",,"5,119 ",,0 ,,"180,956 ",,No,,,,,,
Little Kanawha Transit Authority,Grantsville,WV,3R05-020,3R05-30162,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,9,DR,DO,9,,$0.74 ,,0.05 ,,$43.37 ,,3.1 ,,$14.12 ,,$0.00 ,,,"$33,617 ",,"$638,873 ",,"45,260 ",,"14,732 ",,0 ,,"187,650 ",,No,,,,,,
Burlington Urban Service,Burlington ,IA,7R01-017,7R01-70111,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,9,MB,DO,9,,$0.45 ,,0.10 ,,$52.11 ,,11.4 ,,$4.56 ,,$0.00 ,,,"$89,320 ",,"$914,444 ",,"200,479 ",,"17,548 ",,0 ,,"214,150 ",,No,,,,,,
Ben HIll,Fitzgerald,GA,,4R03-44937,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,9,,$1.73 ,,0.05 ,,$38.37 ,,1.1 ,,$34.11 ,,$0.00 ,,,"$20,054 ",,"$395,729 ",,"11,600 ",,"10,313 ",,0 ,,"201,248 ",,No,,,,,,
Edgefield County Senior Citizens Council,Edgefield,SC,4R07-004,4R07-40988,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,9,,$0.28 ,,0.01 ,,$45.11 ,,1.9 ,,$24.18 ,,$0.00 ,,,"$7,468 ",,"$647,792 ",,"26,789 ",,"14,360 ",,0 ,,"458,053 ",,No,,,,,,
Kaibab Band of Paiute Indians,Fredonia,AZ,9T16,99340,Tribe,Reduced Reporter,0 ,9,DR,DO,9,,$0.00 ,,0.00 ,,$40.71 ,,0.8 ,,$50.20 ,,$0.00 ,,,$0 ,,"$215,378 ",,"4,290 ",,"5,291 ",,0 ,,"85,516 ",,No,,,,,,
"Pender Adult Services, Inc.",Burgaw,NC,4R06-075,4R06-40938,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,9,,$1.00 ,,0.04 ,,$46.42 ,,1.7 ,,$27.31 ,,$0.00 ,,,"$24,878 ",,"$677,197 ",,"24,800 ",,"14,587 ",,0 ,,"369,791 ",,No,,,,,,
Owensboro Transit System,Owensboro,KY,4020,40020,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"70,543 ",9,MB,DO,9,,$0.32 ,,0.05 ,,$53.64 ,,8.7 ,,$6.20 ,,$0.00 ,,,"$89,874 ",,"$1,729,493 ",,"279,027 ",,"32,244 ",,0 ,,"415,344 ",,No,,,,,,
Scotts Bluff Public Transit,Gering,NE,7R04-052,7R04-70183,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,9,,$1.58 ,,0.17 ,,$31.29 ,,3.4 ,,$9.14 ,,$0.00 ,,,"$56,241 ",,"$325,831 ",,"35,646 ",,"10,412 ",,0 ,,"148,914 ",,No,,,,,,
City of Marshfield,Marshfield,WI,5R06-023,5R06-50257,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DT,PT,9,,$3.26 ,,0.49 ,,$24.23 ,,3.6 ,,$6.72 ,,$0.00 ,,,"$350,893 ",,"$723,259 ",,"107,588 ",,"29,851 ",,0 ,,"300,365 ",,No,,,,,,
"Lincoln County Transportation Service, Inc.",Libby,MT,8R02-011,8R02-80172,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,9,,$1.69 ,,0.13 ,,$36.67 ,,2.7 ,,$13.40 ,,$0.00 ,,,"$29,736 ",,"$236,252 ",,"17,629 ",,"6,442 ",,0 ,,"128,293 ",,No,,,,,,
Fannin County,Blue Ridge,GA,4R03-081,4R03-41026,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,9,,$0.67 ,,0.04 ,,$33.62 ,,2.0 ,,$16.57 ,,$0.00 ,,,"$11,213 ",,"$276,526 ",,"16,688 ",,"8,224 ",,0 ,,"134,821 ",,No,,,,,,
Orange County,Goshen,NY,2216,20216,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"423,566 ",9,DR,PT,9,,$0.71 ,,0.02 ,,$103.76 ,,2.8 ,,$37.21 ,,$0.00 ,,,"$19,518 ",,"$1,023,810 ",,"27,514 ",,"9,867 ",,0 ,,"94,755 ",,No,,,,,,
City of Monroe,Monroe,WI,5R06-027,5R06-50235,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DT,PT,9,,$3.02 ,,0.46 ,,$24.85 ,,3.8 ,,$6.51 ,,$0.00 ,,,"$200,099 ",,"$430,884 ",,"66,152 ",,"17,341 ",,0 ,,"165,317 ",,No,,,,,,
Rock Island County,Rock Island,IL,5R01-052,5R01-50237,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,9,,$2.00 ,,0.05 ,,$70.90 ,,1.9 ,,$36.98 ,,$0.00 ,,,"$19,936 ",,"$369,385 ",,"9,990 ",,"5,210 ",,0 ,,"113,119 ",,No,,,,,,
Watertown Area Transit,Watertown,SD,8R04-019,8R04-80244,Private-Non-Profit Corporation,Rural Reporter,0 ,9,DR,DO,9,,$0.86 ,,0.13 ,,$22.69 ,,3.5 ,,$6.50 ,,$0.00 ,,,"$56,771 ",,"$429,178 ",,"66,071 ",,"18,916 ",,0 ,,"268,303 ",,No,,,,,,
City of Mitchell - Palace Transit,Mitchell,SD,8R04-009,8R04-80116,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,9,,$0.89 ,,0.10 ,,$51.75 ,,5.7 ,,$9.10 ,,$0.00 ,,,"$77,850 ",,"$794,921 ",,"87,389 ",,"15,361 ",,0 ,,"160,428 ",,No,,,,,,
Tri-Valley Developmental Services,Chanute,KS,7R02-064,7R02-70135,Private-Non-Profit Corporation,Rural Reporter,0 ,9,DR,DO,9,,$1.14 ,,0.34 ,,$24.38 ,,7.2 ,,$3.37 ,,$0.00 ,,,"$36,782 ",,"$109,180 ",,"32,351 ",,"4,478 ",,0 ,,"82,919 ",,No,,,,,,
City of Shafter,Shafter,CA,9R02-029,9R02-91120,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,9,,$0.92 ,,0.11 ,,$86.89 ,,9.9 ,,$8.78 ,,$0.00 ,,,"$28,376 ",,"$270,316 ",,"30,787 ",,"3,111 ",,0 ,,"50,918 ",,No,,,,,,
Phillips Transit Authority,Malta,MT,8R02-010,8R02-80224,Private-Non-Profit Corporation,Rural Reporter,0 ,9,DR,DO,9,,$0.20 ,Q,0.03 ,,$28.25 ,,3.9 ,Q,$7.18 ,Q,$0.00 ,,,"$6,507 ",,"$229,023 ",,"31,878 ",Q,"8,106 ",,0 ,,"68,765 ",,Yes,,,,,,
Williston Council for the Aging ,Williston,ND,8R03-022,8R03-80160,Private-Non-Profit Corporation,Rural Reporter,0 ,9,DR,DO,9,,$2.89 ,,0.10 ,,$148.84 ,,5.4 ,,$27.75 ,,$0.00 ,,,"$63,914 ",,"$614,725 ",,"22,152 ",,"4,130 ",,0 ,,"104,174 ",,No,,,,,,
"Fayette Community on Aging & Aged, Inc.",Connersville,IN,5R02-004,5R02-50399,Private-Non-Profit Corporation,Rural Reporter,0 ,9,DR,DO,9,,$0.81 ,,0.07 ,,$26.72 ,,2.2 ,,$12.12 ,,$0.00 ,,,"$27,511 ",,"$410,784 ",,"33,889 ",,"15,373 ",,0 ,,"195,565 ",,No,,,,,,
Onalaska Shared Ride Taxi City of Onalaska,Onalaska,WI,5152,50152,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"100,868 ",9,DR,PT,9,,$3.46 ,,0.24 ,,$26.90 ,,1.9 ,,$14.26 ,,$0.00 ,,,"$202,852 ",,"$837,450 ",,"58,709 ",,"31,129 ",,0 ,,"419,990 ",,No,,,,,,
Scioto County/Access Scioto County,Portsmouth,OH,5R05-071,5R05-50363,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,9,,$0.68 ,,0.04 ,,$69.17 ,,3.6 ,,$19.05 ,,$0.00 ,,,"$31,427 ",,"$885,395 ",,"46,487 ",,"12,801 ",,0 ,,"176,054 ",,No,,,,,,
City of Grand Prairie Transportation Services Department,Grand Prairie,TX,6068,60068,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"5,121,892 ",9,DR,DO,9,,$0.04 ,,0.00 ,,$53.23 ,,3.4 ,,$15.60 ,,$0.00 ,,,"$2,069 ",,"$799,982 ",,"51,274 ",,"15,030 ",,0 ,,"171,622 ",,No,,,,,,
Athens Transit,Athens,OH,5R05-043,5R05-50278,Private-Non-Profit Corporation,Rural Reporter,0 ,9,MB,DO,9,,$0.30 ,,0.12 ,,$44.26 ,,17.5 ,,$2.53 ,,$0.00 ,,,"$132,529 ",,"$1,104,731 ",,"436,109 ",,"24,959 ",,0 ,,"304,112 ",,No,,,,,,
Mid-Columbia Council of Governments,The Dalles,OR,0R02-009,0R02-00396,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,8,,$1.03 ,,0.04 ,,$77.74 ,,3.3 ,,$23.55 ,,$0.00 ,,,"$21,015 ",,"$478,245 ",,"20,308 ",,"6,152 ",,0 ,,"83,944 ",,No,,,,,,
Western Carolina Community Action,Hendersonville,NC,4R06-105,4R06-40984,Private-Non-Profit Corporation,Rural Reporter,"280,648 ",9,DR,DO,8,,$0.31 ,,0.01 ,,$58.43 ,,2.6 ,,$22.69 ,,$0.00 ,,,"$10,457 ",,"$770,353 ",,"33,950 ",,"13,185 ",,0 ,,"132,557 ",,No,,,,,,
Churchill Area Regional Transit -  CART,Fallon,NV,9R04-002,9R04-91103,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,8,,$0.53 ,,0.03 ,,$65.42 ,,3.2 ,,$20.71 ,,$0.00 ,,,"$9,140 ",,"$354,044 ",,"17,095 ",,"5,412 ",,0 ,,"72,958 ",,No,,,,,,
Person County,Roxboro,NC,4R06-063,4R06-41010,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,8,,$0.41 ,,0.03 ,,$42.69 ,,3.3 ,,$12.86 ,,$0.00 ,,,"$17,757 ",,"$556,588 ",,"43,291 ",,"13,039 ",,0 ,,"287,386 ",,No,,,,,,
Cherokee County,Murphy,NC,4R06-008,4R06-41069,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,8,,$0.09 ,,0.01 ,,$36.14 ,,2.3 ,,$15.74 ,,$0.00 ,,,"$2,597 ",,"$468,383 ",,"29,760 ",,"12,959 ",,0 ,,"247,763 ",,No,,,,,,
Warren County,Monmouth,IL,5R01-037,5R01-50283,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,DR,DO,8,,$0.56 ,,0.05 ,,$43.33 ,,4.3 ,,$10.19 ,,$0.00 ,,,"$30,179 ",,"$551,493 ",,"54,123 ",,"12,729 ",,0 ,,"125,858 ",,No,,,,,,
"Center for Pan Asian Community Services, Inc.",Chamblee,GA,,40246,Private-Non-Profit Corporation,Reduced Reporter,"4,515,419 ",9,DR,DO,7,,$0.00 ,,0.00 ,,$35.83 ,,1.8 ,,$20.04 ,,$0.00 ,,,$0 ,,"$204,364 ",,"10,200 ",,"5,703 ",,0 ,,"51,985 ",,No,,,,,,
City of Roswell,Roswell,NM,6R03-008,6R03-60167,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,MB,DO,7,,$0.52 ,,0.07 ,,$44.66 ,,5.6 ,,$7.93 ,,$0.00 ,,,"$76,573 ",,"$1,172,359 ",,"147,826 ",,"26,253 ",,0 ,,"315,862 ",,No,,,,,,
"Brainerd, City of",Brainerd,MN,5R04-012,5R04-50322,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,9,DR,DO,7,,$1.39 ,,0.11 ,,$67.08 ,,5.2 ,,$12.87 ,,$0.00 ,,,"$84,077 ",,"$778,394 ",,"60,472 ",,"11,604 ",,0 ,,"161,951 ",,No,,,,,,
Grant County,Silver City,NM,6R03-037,6R03-60151,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,MB,DO,7,,$0.54 ,,0.06 ,,$51.53 ,,6.1 ,,$8.50 ,,$0.00 ,,,"$41,546 ",,"$657,621 ",,"77,331 ",,"12,761 ",,0 ,,"267,437 ",,No,,,,,,
Faribault-Martin Counties Joint Powers,Fairmont,MN,,5R04-55320,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,9,DR,DO,6,,$2.42 ,,0.12 ,,$39.56 ,,2.0 ,,$20.26 ,,$0.00 ,,,"$92,503 ",,"$773,315 ",,"38,179 ",,"19,546 ",,0 ,,"347,070 ",,No,,,,,,
City of Joplin Metro Area Public,Joplin,MO,7040,70040,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"82,775 ",9,DR,DO,6,,$2.21 ,,0.11 ,,$43.94 ,W,2.2 ,W,$19.66 ,,$0.00 ,,,"$78,712 ",,"$700,866 ",,"35,648 ",,"15,952 ",W,0 ,,"210,200 ",,Yes,,,,,,
Texarkana Urban Transit District,Texarkana,TX,6093,60093,Independent Public Agency or Authority of Transit Service,Reduced Reporter,"78,162 ",9,MB,DO,6,,$0.35 ,,0.07 ,,$62.97 ,,13.1 ,,$4.82 ,,$0.00 ,,,"$109,231 ",,"$1,493,465 ",,"309,761 ",,"23,716 ",,0 ,,"364,109 ",,No,,,,,,
Twin Transit,Centralia,WA,0R03-025,0R03-00364,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,9,MB,DO,6,,$0.50 ,,0.07 ,,$77.30 ,,10.6 ,,$7.26 ,,$0.00 ,,,"$110,248 ",,"$1,612,164 ",,"222,083 ",,"20,857 ",,0 ,,"276,195 ",,No,,,,,,
Eureka Springs Transit,Eureka Springs,AR,6R01-003,6R01-60161,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,9,MB,DO,6,,$1.73 ,,0.30 ,,$68.70 ,,12.1 ,,$5.67 ,,$0.00 ,,,"$191,296 ",,"$627,468 ",,"110,714 ",,"9,133 ",,0 ,,"115,487 ",,No,,,,,,
City of Gastonia,Gastonia,NC,4010,40010,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"169,495 ",9,MB,DO,6,,$0.70 ,,0.08 ,,$82.70 ,,9.6 ,,$8.61 ,,$0.00 ,,,"$152,313 ",,"$1,872,338 ",,"217,512 ",,"22,641 ",,0 ,,"292,204 ",,No,,,,,,
Belknap-Merrimack CAP/Concord Area Transit,Concord,NH,1R04-005,1R04-10161,Private-Non-Profit Corporation,Rural Reporter,0 ,9,MB,DO,6,,$1.05 ,,0.10 ,,$100.53 ,,9.7 ,,$10.36 ,,$0.00 ,,,"$84,302 ",,"$833,769 ",,"80,456 ",,"8,294 ",,0 ,,"129,790 ",,No,,,,,,
ColumBUS Transit,Columbus,IN,5177,50177,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"54,933 ",9,MB,DO,5,,$0.18 ,,0.03 ,,$64.05 ,,10.8 ,,$5.92 ,,$0.00 ,,,"$40,263 ",,"$1,354,335 ",,"228,968 ",,"21,145 ",,0 ,,"263,844 ",,No,,,,,,
Mountain Transit Authority,Summersville,WV,3R05-017,3R05-30140,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,9,MB,DO,5,,$1.52 ,,0.09 ,,$47.94 ,,2.9 ,,$16.29 ,,$0.00 ,,,"$41,768 ",,"$448,844 ",,"27,559 ",,"9,363 ",,0 ,,"166,256 ",,No,,,,,,
City of Bell,Bell,CA,,90252,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",9,DT,PT,5,,$0.50 ,,0.07 ,,$35.07 ,,5.2 ,,$6.72 ,,$0.00 ,,,"$1,682 ",,"$22,587 ",,"3,363 ",,644 ,,0 ,,"22,722 ",,No,,,,,,
City of Delano,Delano,CA,9238,90238,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"54,372 ",9,MB,DO,4,,$0.76 ,,0.09 ,,$85.55 ,,9.9 ,,$8.65 ,,$0.00 ,,,"$77,169 ",,"$876,916 ",,"101,416 ",,"10,250 ",,0 ,,"131,275 ",,No,,,,,,
City of Delano,Delano,CA,9238,90238,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"54,372 ",9,DR,DO,4,,$3.25 ,,0.07 ,,$104.18 ,,2.2 ,,$47.47 ,,$0.00 ,,,"$47,203 ",,"$688,403 ",,"14,502 ",,"6,608 ",,0 ,,"49,693 ",,No,,,,,,
City of Edmond,Edmond,OK,6118,60118,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"861,505 ",9,MB,PT,4,,$0.00 ,,0.00 ,,$104.22 ,,15.7 ,,$6.63 ,,$0.00 ,,,$0 ,,"$1,182,827 ",,"178,322 ",,"11,349 ",,0 ,,"136,640 ",,No,,,,,,
ColumBUS Transit,Columbus,IN,5177,50177,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"54,933 ",9,DR,DO,4,,$0.42 ,,0.01 ,,$50.33 ,,1.8 ,,$27.79 ,,$0.00 ,,,"$6,284 ",,"$420,489 ",,"15,133 ",,"8,354 ",,0 ,,"81,800 ",,No,,,,,,
Mountain Transit Authority,Summersville,WV,3R05-017,3R05-30140,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,9,DR,DO,4,,$1.16 ,,0.07 ,,$48.37 ,,2.7 ,,$17.74 ,,$0.00 ,,,"$11,722 ",,"$179,402 ",,"10,111 ",,"3,709 ",,0 ,,"60,212 ",,No,,,,,,
Southern Ute Community Action Program,Ignacio,CO,8R01-050,8R01-80189,Private-Non-Profit Corporation,Rural Reporter,0 ,9,DR,DO,4,,$0.52 ,,0.04 ,,$45.12 ,,3.7 ,,$12.14 ,,$0.00 ,,,"$9,310 ",,"$217,201 ",,"17,893 ",,"4,814 ",,0 ,,"94,228 ",,No,,,,,,
Belknap-Merrimack CAP/Concord Area Transit,Concord,NH,1R04-005,1R04-10161,Private-Non-Profit Corporation,Rural Reporter,0 ,9,DR,DO,3,,$1.07 ,,0.08 ,,$24.91 ,,1.9 ,,$13.21 ,,$0.00 ,,,"$9,239 ",,"$114,240 ",,"8,646 ",,"4,587 ",,0 ,,"62,440 ",,No,,,,,,
City of Joplin Metro Area Public,Joplin,MO,7040,70040,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"82,775 ",9,MB,DO,3,,$1.00 ,,0.29 ,,$37.36 ,W,10.8 ,W,$3.45 ,,$0.00 ,,,"$101,912 ",,"$351,485 ",,"101,869 ",,"9,408 ",W,0 ,,"117,828 ",,Yes,,,,,,
Texarkana Urban Transit District,Texarkana,TX,6093,60093,Independent Public Agency or Authority of Transit Service,Reduced Reporter,"78,162 ",9,DR,DO,3,,$2.46 ,,0.18 ,,$24.31 ,,1.8 ,,$13.50 ,,$0.00 ,,,"$21,295 ",,"$116,826 ",,"8,657 ",,"4,805 ",,0 ,,"58,757 ",,No,,,,,,
Twin Transit,Centralia,WA,0R03-025,0R03-00364,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,9,DR,DO,3,,$1.26 ,,0.03 ,,$79.74 ,,1.8 ,,$43.39 ,,$0.00 ,,,"$10,454 ",,"$359,483 ",,"8,284 ",,"4,508 ",,0 ,,"36,710 ",,No,,,,,,
