Agency,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,"Primary UZA
 Population",Agency VOMS,Mode,TOS,Mode VOMS,Ratios:,Fare Revenues per Unlinked Passenger Trip ,Fare Revenues per Unlinked Passenger Trip Questionable,Fare Revenues per Total Operating Expense (Recovery Ratio),Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable,"Cost per
 Hour",Cost per Hour Questionable,Passengers per Hour,Passengers per Hour Questionable,Cost per Passenger,Cost per Passenger Questionable,Cost per Passenger Mile,Cost per Passenger Mile Questionable,Source Data:,Fare Revenues Earned,Fare Revenues Earned Questionable,Total Operating Expenses,Total Operating Expenses Questionable,Unlinked Passenger Trips,Unlinked Passenger Trips Questionable,Vehicle Revenue Hours,Vehicle Revenue Hours Questionable,Passenger Miles,Passenger Miles Questionable,Vehicle Revenue Miles,Vehicle Revenue Miles Questionable,Any data questionable?,,,,1,,
"City of Niles, dba: Niles Dial-A-Ride Transportation",Niles,MI,5038,50038,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"278,165 ",6,MB,DO,1,,$0.00 ,,0.00 ,,$64.32 ,,3.9 ,,$16.37 ,,$0.00 ,,,$0 ,,"$113,909 ",,"6,959 ",,"1,771 ",,0 ,,"21,756 ",,No,,,,,,
City of Cudahy,Cudahy,CA,,90262,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",6,MB,PT,1,,$0.00 ,,0.00 ,,$52.33 ,,21.5 ,,$2.43 ,,$0.00 ,,,$0 ,,"$180,942 ",,"74,338 ",,"3,458 ",,0 ,,"34,280 ",,No,,,,,,
"Toole County, dba: Northern Transit Interlocal",Shelby,MT,8R02-031,8R02-80169,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,MB,DO,5,,$0.19 ,,0.01 ,,$99.88 ,,5.5 ,,$18.09 ,,$0.00 ,,,"$3,099 ",,"$298,348 ",,"16,492 ",,"2,987 ",,0 ,,"107,980 ",,No,,,,,,
"SESDAC, Inc, dba: Vermillion Public Transit ",Vermillion,SD,8R04-018,8R04-80112,Private-Non-Profit Corporation,Rural Reporter,0 ,5,DR,DO,5,,$1.73 ,,0.12 ,,$89.87 ,,6.0 ,,$14.98 ,,$0.00 ,,,"$58,361 ",,"$505,495 ",,"33,753 ",,"5,625 ",,0 ,,"66,500 ",,No,,,,,,
"M-1 Rail, dba: QLINE Detroit",Detroit,MI,5213,50213,Private-Non-Profit Corporation,Full Reporter,"3,734,090 ",5,SR,PT,5,,$0.40 ,,0.02 ,,$590.71 ,,34.6 ,,$17.07 ,,$11.38 ,,,"$179,604 ",,"$7,615,497 ",,"446,118 ",,"12,892 ",,"669,177 ",,"80,890 ",,No,,,,,,
Ponca Tribe of Oklahoma,Ponca City,OK,6T10,66146,Tribe,Reduced Reporter,0 ,5,DR,DO,5,,$1.03 ,,0.03 ,,$129.15 ,,3.3 ,,$39.02 ,,$0.00 ,,,"$6,004 ",,"$227,699 ",,"5,835 ",,"1,763 ",,0 ,,"62,062 ",,No,,,,,,
Nutrition United,Rolla,ND,8R03-043,8R03-80152,Private-Non-Profit Corporation,Rural Reporter,0 ,5,DR,DO,5,,$1.56 ,,0.07 ,,$28.18 ,,1.2 ,,$22.86 ,,$0.00 ,,,"$16,588 ",,"$242,725 ",,"10,616 ",,"8,613 ",,0 ,,"206,142 ",,No,,,,,,
Yavapai Regional Transit,Chino Valley,AZ,,9R01-99419,Private-Non-Profit Corporation,Rural Reporter,0 ,5,MB,DO,5,,$0.56 ,,0.02 ,,$56.10 ,,2.1 ,,$27.16 ,,$0.00 ,,,"$6,753 ",,"$329,802 ",,"12,145 ",,"5,879 ",,0 ,,"85,620 ",,No,,,,,,
Friends of Elder Citizens-Jackson and Matagorda,Palacios,TX,,6R05-66278,"Subsidiary Unit of a Transit Agency, Reporting Separately",Rural Reporter,0 ,5,DR,PT,5,,$9.25 ,,0.29 ,,$39.79 ,,1.3 ,,$31.60 ,,$0.00 ,,,"$136,734 ",,"$466,922 ",,"14,776 ",,"11,736 ",,0 ,,"214,384 ",,No,,,,,,
Becker County Transit,Detroit Lakes,MN,5R04-021,5R04-50379,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,5,DR,DO,5,,$1.62 ,,0.13 ,,$56.10 ,,4.4 ,,$12.80 ,,$0.00 ,,,"$61,723 ",,"$486,979 ",,"38,049 ",,"8,681 ",,0 ,,"98,783 ",,No,,,,,,
"Helping Hands Agency, Inc., dba: Express",Page,AZ,9R01-017,9R01-91016,Private-Non-Profit Corporation,Rural Reporter,0 ,5,MB,DO,5,,$0.40 ,,0.01 ,,$61.89 ,,1.7 ,,$36.90 ,,$0.00 ,,,"$6,997 ",,"$642,858 ",,"17,423 ",,"10,387 ",,0 ,,"249,106 ",,No,,,,,,
Coastal Community Action Program,Aberdeen,WA,,0R03-00398,Private-Non-Profit Corporation,Rural Reporter,0 ,5,DR,DO,5,,$1.47 ,,0.03 ,,$59.44 ,,1.1 ,,$54.43 ,,$0.00 ,,,"$8,607 ",,"$319,595 ",,"5,872 ",,"5,377 ",,0 ,,"111,643 ",,No,,,,,,
First Transit-Olean,Hudsonville,NY,2R02-061,2R02-20975,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,MB,DO,5,,$0.20 ,,0.02 ,,$77.28 ,,6.2 ,,$12.54 ,,$0.00 ,,,"$13,334 ",,"$824,027 ",,"65,706 ",,"10,663 ",,0 ,,"167,390 ",,No,,,,,,
City of Eufaula,Eufaula,AL,4R01-002,4R01-41089,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$1.65 ,,0.03 ,,$255.02 ,,4.6 ,,$55.63 ,,$0.00 ,,,"$5,524 ",,"$186,416 ",,"3,351 ",,731 ,,0 ,,"9,230 ",,No,,,,,,
Macon County Commission,Tuskegee,AL,,4R01-44949,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$4.07 ,,0.10 ,,$42.26 ,,1.0 ,,$42.42 ,,$0.00 ,,,"$26,177 ",,"$272,875 ",,"6,433 ",,"6,457 ",,0 ,,"68,568 ",,No,,,,,,
"Sault Sainte Marie, City of",Sault Sainte Marie,MI,5R03-063,5R03-50487,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$1.25 ,,0.06 ,,$50.71 ,,2.4 ,,$21.08 ,,$0.00 ,,,"$24,065 ",,"$404,683 ",,"19,202 ",,"7,980 ",,0 ,,"74,736 ",,No,,,,,,
"Marshall, City of",Marshall,MI,5R03-050,5R03-50265,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$1.86 ,,0.08 ,,$57.91 ,,2.4 ,,$23.97 ,,$0.00 ,,,"$30,215 ",,"$388,482 ",,"16,209 ",,"6,708 ",,0 ,,"63,779 ",,No,,,,,,
Greene County Commission Transit,Greensboro,GA,4R03-021,4R03-41041,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,PT,5,,$1.84 ,,0.09 ,,$31.92 ,,1.6 ,,$20.39 ,,$0.00 ,,,"$23,722 ",,"$262,916 ",,"12,895 ",,"8,236 ",,0 ,,"155,249 ",,No,,,,,,
COTA,Saipan,MP,9R08-001,9R08-91045,State Government Unit or Department of Transportation,Rural Reporter,0 ,5,DR,DO,5,,$0.00 ,,0.00 ,,$178.96 ,,1.8 ,,$96.82 ,,$0.00 ,,,$0 ,,"$1,005,424 ",,"10,385 ",,"5,618 ",,0 ,,"194,435 ",,No,,,,,,
Colonial Williamsburg Foundation,Williamsburg,VA,,30204,Private-Non-Profit Corporation,Reduced Reporter,"75,689 ",5,MB,DO,5,,$0.04 ,,0.02 ,,$95.32 ,,49.7 ,,$1.92 ,,$0.00 ,,,"$32,824 ",,"$1,531,287 ",,"797,954 ",,"16,064 ",,0 ,,"135,621 ",,No,,,,,,
Greenwood County Council on Aging,Eureka,KS,7R02-071,7R02-70186,Private-Non-Profit Corporation,Rural Reporter,0 ,5,DR,DO,5,,$0.74 ,,0.22 ,,$24.61 ,,7.2 ,,$3.42 ,,$0.00 ,,,"$26,186 ",,"$121,563 ",,"35,498 ",,"4,940 ",,0 ,,"58,444 ",,No,,,,,,
Ohkay Owingeh Pueblo,San Juan Pueblo,NM,6T09,66188,Tribe,Reduced Reporter,0 ,5,DR,DO,5,,$0.00 ,,0.00 ,,$70.08 ,,1.1 ,,$65.28 ,,$0.00 ,,,$0 ,,"$301,642 ",,"4,621 ",,"4,304 ",,0 ,,"19,206 ",,No,,,,,,
Jackson County,Jefferson,GA,4R03-009,4R03-41154,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$2.63 ,,0.12 ,,$38.88 ,,1.8 ,,$21.53 ,,$0.00 ,,,"$17,197 ",,"$141,049 ",,"6,550 ",,"3,628 ",,0 ,,"93,161 ",,No,,,,,,
"City of Kingman, dba: Kingman Area Regional Transit",Kingman,AZ,9R01-007,9R01-91075,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,MB,DO,5,,$1.32 ,,0.17 ,,$63.44 ,,8.1 ,,$7.85 ,,$0.00 ,,,"$141,344 ",,"$843,592 ",,"107,470 ",,"13,298 ",,0 ,,"174,612 ",,No,,,,,,
City of Tomah,Tomah,WI,5R06-062,5R06-50418,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,PT,5,,$4.45 ,,0.54 ,,$29.72 ,,3.6 ,,$8.27 ,,$0.00 ,,,"$311,405 ",,"$578,709 ",,"69,970 ",,"19,475 ",,0 ,,"296,910 ",,No,,,,,,
Red River Council on Aging,Coushatta,LA,6R02-019,6R02-60154,Area Agency on Aging,Rural Reporter,0 ,5,DR,DO,5,,$0.78 ,,0.04 ,,$57.87 ,,2.7 ,,$21.43 ,,$0.00 ,,,"$7,313 ",,"$200,928 ",,"9,377 ",,"3,472 ",,0 ,,"70,529 ",,No,,,,,,
"South Big Horn Senior Citizens, Inc.",Greybull,WY,8R05-035,8R05-80120,Private-Non-Profit Corporation,Rural Reporter,0 ,5,DR,DO,5,,$0.05 ,,0.01 ,,$42.65 ,,4.5 ,,$9.56 ,,$0.00 ,,,$376 ,,"$71,445 ",,"7,470 ",,"1,675 ",,0 ,,"37,780 ",,No,,,,,,
Steuben County Commissioners,Angola,IN,5R02-043,5R02-50248,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$1.49 ,,0.04 ,,$61.63 ,,1.8 ,,$33.47 ,,$0.00 ,,,"$15,990 ",,"$360,409 ",,"10,768 ",,"5,848 ",,0 ,,"92,927 ",,No,,,,,,
"Washington County, dba: Riverlight Transit",Plymouth,NC,4R06-064,4R06-40959,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$0.14 ,,0.00 ,,$53.05 ,,1.6 ,,$33.55 ,,$0.00 ,,,"$1,146 ",,"$271,426 ",,"8,091 ",,"5,116 ",,0 ,,"101,824 ",,No,,,,,,
City of Reedsburg,Reedsburg,WI,5R06-036,5R06-50490,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,PT,5,,$4.88 ,,0.47 ,,$26.25 ,,2.5 ,,$10.39 ,,$0.00 ,,,"$163,632 ",,"$348,087 ",,"33,516 ",,"13,261 ",,0 ,,"128,673 ",,No,,,,,,
"Hancock County, dba: Hancock County Public Transportation",Carthage,IL,5R01-047,5R01-50385,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$0.12 ,,0.00 ,,$36.81 ,,1.4 ,,$26.42 ,,$0.00 ,,,$979 ,,"$209,570 ",,"7,933 ",,"5,694 ",,0 ,,"88,786 ",,No,,,,,,
Los Angeles County Department of Public Works - South Whittier,Alhambra,CA,,90276,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",5,MB,PT,5,,$0.15 ,,0.02 ,,$71.75 ,,10.1 ,,$7.09 ,,$0.00 ,,,"$26,841 ",,"$1,265,084 ",,"178,308 ",,"17,632 ",,0 ,,"218,008 ",,No,,,,,,
"Powder River County, dba: Powder River County Public Transportation",Broadus,MT,8R02-017,8R02-80167,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$4.76 ,,0.07 ,,$61.39 ,,0.9 ,,$67.80 ,,$0.00 ,,,"$11,242 ",,"$160,220 ",,"2,363 ",,"2,610 ",,0 ,,"82,027 ",,No,,,,,,
Madison Voluntary Council on Aging,Tallulah,LA,,6R02-66268,Area Agency on Aging,Rural Reporter,0 ,5,DR,DO,5,,$0.88 ,,0.03 ,,$41.18 ,,1.2 ,,$34.58 ,,$0.00 ,,,"$4,374 ",,"$172,782 ",,"4,996 ",,"4,196 ",,0 ,,"44,838 ",,No,,,,,,
"Carbon County Senior Services, Inc.",Rawlins,WY,8R05-044,8R05-80278,Private-Non-Profit Corporation,Rural Reporter,0 ,5,DR,DO,5,,$0.20 ,,0.02 ,,$28.38 ,,2.8 ,,$10.12 ,,$0.00 ,,,"$1,181 ",,"$59,169 ",,"5,848 ",,"2,085 ",,0 ,,"12,049 ",,No,,,,,,
City of Hallandale Beach,Hallandale Beach,FL,,40249,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"5,502,379 ",5,MB,PT,5,,$0.00 ,,0.00 ,,$51.94 ,,10.3 ,,$5.03 ,,$0.00 ,,,$0 ,,"$869,021 ",,"172,711 ",,"16,731 ",,0 ,,"157,715 ",,No,,,,,,
Senior Information Center York,York,NE,7R04-060,7R04-70223,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$1.86 ,,0.10 ,,$62.41 ,,3.2 ,,$19.22 ,,$0.00 ,,,"$16,118 ",,"$166,267 ",,"8,653 ",,"2,664 ",,0 ,,"63,694 ",,No,,,,,,
Brooks County Transit,Quitman,GA,4R03-050,4R03-41016,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,PT,5,,$0.19 ,,0.01 ,,$36.64 ,,1.9 ,,$19.00 ,,$0.00 ,,,"$2,411 ",,"$237,501 ",,"12,503 ",,"6,482 ",,0 ,,"125,534 ",,No,,,,,,
Golden Valley/Billings County Council On Aging,Beach,ND,8R03-002,8R03-80270,Private-Non-Profit Corporation,Rural Reporter,0 ,5,DR,DO,5,,$8.35 ,,0.16 ,,$47.61 ,,0.9 ,,$52.86 ,,$0.00 ,,,"$22,874 ",,"$144,720 ",,"2,738 ",,"3,040 ",,0 ,,"85,882 ",,No,,,,,,
West Central Indiana Economic Development District,Terre Haute,IN,5R02-040,5R02-50493,"MPO, COG or Other Planning Agency",Rural Reporter,0 ,5,DR,DO,5,,$1.33 ,,0.03 ,,$61.62 ,,1.5 ,,$42.40 ,,$0.00 ,,,"$6,449 ",,"$204,896 ",,"4,832 ",,"3,325 ",,0 ,,"45,669 ",,No,,,,,,
City of Artesia,Artesia,CA,,90300,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",5,DR,TX,5,,$0.00 ,,0.00 ,,$67.83 ,,7.6 ,,$8.90 ,,$0.00 ,,,$0 ,,"$40,358 ",,"4,537 ",,595 ,,0 ,,"9,694 ",,No,,,,,,
"Hyde County Private Non-Profit Transp. Corp. Inc., dba: Hyde County Transit",Swanquarter,NC,4R06-022,4R06-41038,Private-Non-Profit Corporation,Rural Reporter,0 ,5,DR,DO,5,,$0.39 ,,0.02 ,,$53.96 ,,2.8 ,,$19.35 ,,$0.00 ,,,"$6,261 ",,"$311,666 ",,"16,106 ",,"5,776 ",,0 ,,"134,073 ",,No,,,,,,
St. Landry Parish Community Action Agency,Opelousas,LA,6R02-021,6R02-60231,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$1.31 ,,0.04 ,,$35.97 ,,1.1 ,,$33.93 ,,$0.00 ,,,"$5,790 ",,"$150,495 ",,"4,436 ",,"4,184 ",,0 ,,"56,001 ",,No,,,,,,
Converse County Aging Services,Douglas,WY,8R05-024,8R05-80216,Private-Non-Profit Corporation,Rural Reporter,0 ,5,DR,DO,5,,$0.53 ,,0.05 ,,$31.57 ,,3.2 ,,$9.82 ,,$0.00 ,,,"$7,818 ",,"$143,752 ",,"14,633 ",,"4,554 ",,0 ,,"38,341 ",,No,,,,,,
Ontonagon County Public Transit,Ontonagon,MI,5R03-057,5R03-50371,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$1.71 ,,0.06 ,,$87.41 ,,2.9 ,,$29.82 ,,$0.00 ,,,"$39,382 ",,"$686,285 ",,"23,016 ",,"7,851 ",,0 ,,"93,051 ",,No,,,,,,
"City of DeRidder/Beauregard Transit, dba: Beauregard Transit",Deridder,LA,6R02-035,6R02-60164,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$4.35 ,,0.08 ,,$81.36 ,,1.5 ,,$52.54 ,,$0.00 ,,,"$23,649 ",,"$285,739 ",,"5,438 ",,"3,512 ",,0 ,,"88,945 ",,No,,,,,,
Futures Unlimited,Wellington,KS,7R02-082,7R02-70259,Private-Non-Profit Corporation,Rural Reporter,0 ,5,DR,DO,5,,$1.03 ,,0.08 ,,$60.62 ,,4.6 ,,$13.23 ,,$0.00 ,,,"$19,465 ",,"$250,112 ",,"18,905 ",,"4,126 ",,0 ,,"44,993 ",,No,,,,,,
City of Auburn,Auburn,CA,9R02-143,9R02-91032,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,MB,DO,5,,$0.63 ,,0.03 ,,$148.23 ,,7.1 ,,$20.94 ,,$0.00 ,,,"$19,735 ",,"$657,994 ",,"31,425 ",,"4,439 ",,0 ,,"61,054 ",,No,,,,,,
Cambridge Memorial Hospital,Cambridge,NE,7R04-022,7R04-70194,Private-Non-Profit Corporation,Rural Reporter,0 ,5,DR,DO,5,,$6.36 ,,0.26 ,,$41.52 ,,1.7 ,,$24.58 ,,$0.00 ,,,"$31,091 ",,"$120,228 ",,"4,892 ",,"2,896 ",,0 ,,"97,391 ",,No,,,,,,
Sangamon County,Springfield,IL,,5R01-55307,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$2.20 ,,0.02 ,,$150.28 ,,1.5 ,,$99.77 ,,$0.00 ,,,"$14,169 ",,"$643,490 ",,"6,450 ",,"4,282 ",,0 ,,"117,950 ",,No,,,,,,
Town of Davie,Davie,FL,,40262,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"5,502,379 ",5,MB,PT,5,,$0.00 ,,0.00 ,,$38.60 ,,8.7 ,,$4.43 ,,$0.00 ,,,$0 ,,"$575,818 ",,"129,990 ",,"14,918 ",,0 ,,"199,376 ",,No,,,,,,
Spirit Lake Tribe,Fort Totten,ND,8T11,88128,Tribe,Reduced Reporter,0 ,5,DR,DO,5,,$17.27 ,,0.21 ,,$53.66 ,,0.7 ,,$80.42 ,,$0.00 ,,,"$110,549 ",,"$514,706 ",,"6,400 ",,"9,592 ",,0 ,,"140,407 ",,No,,,,,,
"Lincoln County Transportation Service, Inc.",Libby,MT,8R02-011,8R02-80172,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$2.98 ,,0.09 ,,$44.62 ,,1.4 ,,$31.67 ,,$0.00 ,,,"$22,949 ",,"$243,991 ",,"7,705 ",,"5,468 ",,0 ,,"99,902 ",,No,,,,,,
Rapides Senior Center,Alexandria,LA,,6R02-66282,Area Agency on Aging,Rural Reporter,0 ,5,DR,DO,5,,$0.85 ,,0.03 ,,$32.18 ,,1.3 ,,$24.40 ,,$0.00 ,,,"$3,871 ",,"$111,705 ",,"4,578 ",,"3,471 ",,0 ,,"59,615 ",,No,,,,,,
Belding-Dial-A-Ride,Belding,MI,5R03-011,5R03-50398,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$1.62 ,,0.11 ,,$48.92 ,,3.4 ,,$14.39 ,,$0.00 ,,,"$30,587 ",,"$271,680 ",,"18,874 ",,"5,553 ",,0 ,,"65,923 ",,No,,,,,,
Town of Estes Park,Estes Park,CO,,8R01-88281,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,MB,PT,5,,$0.00 ,,0.00 ,,$88.16 ,,4.7 ,,$18.91 ,,$0.00 ,,,$0 ,,"$348,952 ",,"18,455 ",,"3,958 ",,0 ,,"46,242 ",,No,,,,,,
Ware County,Waycross,GA,4R03-099,4R03-40906,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,PT,5,,$0.54 ,,0.02 ,,$42.33 ,,1.4 ,,$29.59 ,,$0.00 ,,,"$4,509 ",,"$246,665 ",,"8,336 ",,"5,827 ",,0 ,,"70,385 ",,No,,,,,,
"Morris, City of",Morris,MN,5R04-026,5R04-50262,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,5,DR,DO,5,,$1.27 ,,0.13 ,,$44.74 ,,4.7 ,,$9.56 ,,$0.00 ,,,"$63,529 ",,"$477,058 ",,"49,925 ",,"10,662 ",,0 ,,"90,132 ",,No,,,,,,
Paulding County,Dallas,GA,4R03-086,4R03-41190,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$0.00 ,,0.00 ,,$54.40 ,,1.7 ,,$32.64 ,,$0.00 ,,,$0 ,,"$252,141 ",,"7,725 ",,"4,635 ",,0 ,,"80,035 ",,No,,,,,,
City of Columbus Transit,Columbus,NE,7R04-046,7R04-70214,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$1.81 ,,0.06 ,,$87.52 ,,3.0 ,,$28.87 ,,$0.00 ,,,"$12,910 ",,"$205,502 ",,"7,118 ",,"2,348 ",,0 ,,"23,438 ",,No,,,,,,
Pioneer Resources - Muskegon,Muskegon,MI,,5R03-55323,Private-Non-Profit Corporation,Rural Reporter,0 ,5,DR,DO,5,,$0.00 ,,0.00 ,,$76.23 ,,2.7 ,,$28.38 ,,$0.00 ,,,$0 ,,"$208,730 ",,"7,354 ",,"2,738 ",,0 ,,"44,183 ",,No,,,,,,
City of Americus,Americus,GA,4R03-045,4R03-41149,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,PT,5,,$0.59 ,,0.02 ,,$39.00 ,,1.6 ,,$24.47 ,,$0.00 ,,,"$8,809 ",,"$363,331 ",,"14,850 ",,"9,315 ",,0 ,,"164,886 ",,No,,,,,,
Clay County,Fort Gaines,GA,4R03-117,4R03-41140,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,PT,5,,$1.26 ,,0.04 ,,$40.42 ,,1.2 ,,$32.67 ,,$0.00 ,,,"$11,870 ",,"$307,589 ",,"9,416 ",,"7,609 ",,0 ,,"182,634 ",,No,,,,,,
"City of Guymon, dba: The Ride",Guymon,OK,6R04-012,6R04-60181,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$1.64 ,,0.14 ,,$39.69 ,,3.4 ,,$11.71 ,,$0.00 ,,,"$39,723 ",,"$284,213 ",,"24,281 ",,"7,161 ",,0 ,,"50,223 ",,No,,,,,,
"Multi Community Diversified Services, Inc.",Mcpherson,KS,,7R02-77083,Private-Non-Profit Corporation,Rural Reporter,0 ,5,DR,DO,5,,$1.31 ,,0.08 ,,$92.02 ,,5.9 ,,$15.60 ,,$0.00 ,,,"$21,007 ",,"$250,105 ",,"16,036 ",,"2,718 ",,0 ,,"36,838 ",,No,,,,,,
"Pontotoc County Public Transit Authority, dba: Call-A-Ride Public Transit System      ",Ada,OK,6R04-011,6R04-60150,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$0.58 ,,0.05 ,,$33.65 ,,3.1 ,,$10.83 ,,$0.00 ,,,"$11,979 ",,"$222,524 ",,"20,553 ",,"6,612 ",,0 ,,"78,553 ",,No,,,,,,
"Cowley County Council on Aging, Inc.",Winfield,KS,7R02-075,7R02-70235,Private-Non-Profit Corporation,Rural Reporter,0 ,5,DR,DO,5,,$1.14 ,,0.04 ,,$54.95 ,,1.9 ,,$28.72 ,,$0.00 ,,,"$9,125 ",,"$229,647 ",,"7,996 ",,"4,179 ",,0 ,,"40,088 ",,No,,,,,,
"Gates County, dba: Gates County Inter-Regional Transportation System",Gatesville,NC,4R06-061,4R06-40947,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$0.69 ,,0.03 ,,$45.79 ,,2.1 ,,$21.98 ,,$0.00 ,,,"$12,758 ",,"$406,747 ",,"18,509 ",,"8,883 ",,0 ,,"297,101 ",,No,,,,,,
First Transit - Steuben,Elmira,NY,2R02-022,2R02-20946,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,MB,DO,5,,$0.34 ,,0.02 ,,$105.78 ,,6.2 ,,$17.12 ,,$0.00 ,,,"$16,556 ",,"$837,255 ",,"48,915 ",,"7,915 ",,0 ,,"150,311 ",,No,,,,,,
City of Prairie du Chien,Prairie Du Chien,WI,5R06-034,5R06-50482,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,PT,5,,$2.94 ,,0.29 ,,$29.17 ,,2.9 ,,$10.10 ,,$0.00 ,,,"$100,141 ",,"$343,745 ",,"34,045 ",,"11,786 ",,0 ,,"126,984 ",,No,,,,,,
City of Baraboo,Baraboo,WI,5R06-009,5R06-50318,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,PT,5,,$3.99 ,,0.38 ,,$28.13 ,,2.7 ,,$10.53 ,,$0.00 ,,,"$211,450 ",,"$557,689 ",,"52,940 ",,"19,822 ",,0 ,,"190,779 ",,No,,,,,,
"City of Ridgecrest, dba: Ridgerunner",Ridgecrest,CA,9R02-051,9R02-91006,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,MB,DO,5,,$3.16 ,,0.02 ,,$214.43 ,,1.6 ,,$130.49 ,,$0.00 ,,,"$29,024 ",,"$1,198,663 ",,"9,186 ",,"5,590 ",,0 ,,"64,557 ",,No,,,,,,
City of Ripon,Ripon,WI,5R06-038,5R06-50290,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,PT,5,,$4.16 ,,0.40 ,,$27.41 ,,2.6 ,,$10.45 ,,$0.00 ,,,"$128,533 ",,"$322,945 ",,"30,904 ",,"11,780 ",,0 ,,"98,347 ",,No,,,,,,
City of Shawano,Shawano,WI,5R06-040,5R06-50220,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,PT,5,,$8.00 ,,0.75 ,,$24.17 ,,2.3 ,,$10.71 ,,$0.00 ,,,"$228,983 ",,"$306,511 ",,"28,624 ",,"12,680 ",,0 ,,"122,012 ",,No,,,,,,
Etowah County Commission,Gadsden,AL,4R01-013,4R01-40960,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,DR,DO,5,,$4.09 ,,0.04 ,,$76.03 ,,0.8 ,,$100.20 ,,$0.00 ,,,"$19,966 ",,"$489,188 ",,"4,882 ",,"6,434 ",,0 ,,"142,409 ",,No,,,,,,
City of Minot,Minot,ND,8R03-010,8R03-80303,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,5,MB,DO,5,,$0.87 ,,0.06 ,,$94.71 ,,7.1 ,,$13.40 ,,$0.00 ,,,"$63,652 ",,"$981,057 ",,"73,203 ",,"10,359 ",,0 ,,"157,921 ",,No,,,,,,
